ClientId;DataExtracao;Score_Credito;Estado;GÃªnero;Idade;Tempo_Cliente;limite_credito_mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade;sum_pedidos_acumulado;DataUltimaTransacao;churn
354246;30/06/2019;518;São Paulo;Feminino;28;9;851.46;1;0;0;11.68;09/10/2019;0
354247;30/06/2019;791;Minas Gerais;Masculino;35;5;1,298.29;1;1;1;757.99;06/07/2019;1
354248;30/06/2019;747;São Paulo;Masculino;42;4;802.14;1;1;0;480.17;01/08/2019;1
354249;30/06/2019;565;São Paulo;Feminino;40;2;0.;2;1;1;541.48;08/10/2019;0
354250;30/06/2019;735;São Paulo;Masculino;34;1;1,417.96;1;1;0;191.08;03/10/2019;0
354251;30/06/2019;697;São Paulo;Feminino;49;7;1,952.38;4;0;1;546.18;05/07/2019;1
354252;30/06/2019;813;Minas Gerais;Masculino;27;6;1,113.48;1;1;0;193.43;24/10/2019;0
354253;30/06/2019;772;São Paulo;Masculino;43;6;0.;2;1;1;240.32;12/10/2019;0
354254;30/06/2019;606;São Paulo;Feminino;71;8;0.;2;1;1;707.26;01/10/2019;0
354255;30/06/2019;667;Minas Gerais;Feminino;42;10;644.04;2;0;0;108.43;23/10/2019;0
354256;30/06/2019;637;Minas Gerais;Masculino;40;9;1,543.1;1;1;1;522.23;19/07/2019;1
354257;30/06/2019;542;São Paulo;Masculino;67;10;1,294.31;1;0;1;88.93;04/10/2019;0
354258;30/06/2019;762;Rio de Janeiro;Feminino;43;5;1,342.05;1;1;1;583.21;17/10/2019;0
354259;30/06/2019;698;São Paulo;Feminino;39;4;0.;2;0;1;197.73;29/10/2019;0
354260;30/06/2019;850;São Paulo;Feminino;32;8;0.;2;1;1;231.64;03/10/2019;0
354261;30/06/2019;621;São Paulo;Feminino;50;5;0.;2;1;0;798.99;07/09/2019;1
354262;30/06/2019;671;Minas Gerais;Feminino;48;9;1,167.11;2;0;0;318.22;24/10/2019;0
354263;30/06/2019;775;São Paulo;Masculino;31;9;0.;2;1;0;705.33;29/10/2019;0
354264;30/06/2019;504;Rio de Janeiro;Masculino;34;0;549.81;1;1;1;570.46;15/10/2019;0
354265;30/06/2019;751;Rio de Janeiro;Feminino;37;3;997.74;2;1;0;228.61;27/10/2019;0
354266;30/06/2019;691;Minas Gerais;Masculino;30;7;1,012.32;2;0;0;652.21;17/10/2019;0
354267;30/06/2019;841;Minas Gerais;Masculino;32;2;1,170.7;1;1;0;472.84;30/10/2019;0
354268;30/06/2019;709;Minas Gerais;Masculino;23;8;733.14;2;1;0;264.36;15/10/2019;0
354269;30/06/2019;673;São Paulo;Masculino;37;2;0.;1;1;1;56.77;15/10/2019;0
354270;30/06/2019;541;São Paulo;Masculino;37;9;2,123.14;1;0;1;620.06;14/10/2019;0
354271;30/06/2019;661;São Paulo;Feminino;31;3;1,360.68;2;1;0;273.2;22/10/2019;0
354272;30/06/2019;784;Rio de Janeiro;Feminino;42;2;1,090.52;2;1;0;26.71;10/10/2019;0
354273;30/06/2019;742;São Paulo;Feminino;35;2;791.26;1;1;1;529.16;09/10/2019;0
354274;30/06/2019;850;Rio de Janeiro;Feminino;55;7;0.;1;0;0;715.68;15/09/2019;1
354275;30/06/2019;443;São Paulo;Feminino;35;9;1,083.08;1;1;0;537.63;13/08/2019;1
354276;30/06/2019;778;Minas Gerais;Feminino;48;3;1,022.91;2;1;0;761.21;06/10/2019;0
354277;30/06/2019;529;São Paulo;Masculino;39;6;1,020.25;2;1;0;51.46;08/10/2019;0
354278;30/06/2019;678;Minas Gerais;Feminino;37;2;1,133.83;1;1;1;563.02;15/10/2019;0
354279;30/06/2019;516;Rio de Janeiro;Feminino;65;9;1,025.41;1;1;0;756.21;05/10/2019;0
354280;30/06/2019;469;Rio de Janeiro;Masculino;35;5;0.;2;1;0;777.04;18/10/2019;0
354281;30/06/2019;786;Rio de Janeiro;Masculino;40;6;0.;2;0;0;171.87;07/10/2019;0
354282;30/06/2019;703;São Paulo;Feminino;41;6;1,099.42;1;1;0;484.45;17/10/2019;0
354283;30/06/2019;579;Minas Gerais;Masculino;41;0;1,417.5;1;0;1;38.34;15/10/2019;0
354284;30/06/2019;565;São Paulo;Masculino;38;5;0.;2;0;1;335.96;04/10/2019;0
354285;30/06/2019;443;São Paulo;Masculino;44;2;0.;1;1;0;663.19;19/10/2019;0
354286;30/06/2019;589;São Paulo;Masculino;37;7;851.46;2;1;0;360.38;01/08/2019;1
354287;30/06/2019;691;São Paulo;Feminino;44;6;1,340.66;2;1;1;823.22;13/10/2019;0
354288;30/06/2019;711;São Paulo;Feminino;28;8;0.;2;0;0;438.17;27/10/2019;0
354289;30/06/2019;775;Rio de Janeiro;Masculino;27;4;0.;1;1;1;170.03;24/10/2019;0
354290;30/06/2019;621;São Paulo;Masculino;35;7;876.19;1;1;0;.6;03/10/2019;0
354291;30/06/2019;350;São Paulo;Masculino;51;10;0.;1;1;1;524.27;22/09/2019;1
354292;30/06/2019;668;Rio de Janeiro;Feminino;30;8;0.;2;1;0;576.94;16/10/2019;0
354293;30/06/2019;633;Rio de Janeiro;Masculino;27;3;0.;2;1;0;183.37;20/10/2019;0
354294;30/06/2019;697;Minas Gerais;Masculino;43;8;1,034.09;1;1;0;278.72;03/07/2019;1
354295;30/06/2019;734;Minas Gerais;Feminino;30;7;1,230.4;1;1;1;318.76;24/10/2019;0
354296;30/06/2019;434;São Paulo;Masculino;41;4;1,081.29;1;0;1;236.6;17/10/2019;0
354297;30/06/2019;646;Minas Gerais;Masculino;48;8;1,690.23;2;1;1;731.91;10/10/2019;0
354298;30/06/2019;764;São Paulo;Masculino;30;5;0.;2;0;1;438.15;16/10/2019;0
354299;30/06/2019;727;Rio de Janeiro;Feminino;41;10;0.;2;0;1;197.79;12/10/2019;0
354300;30/06/2019;724;São Paulo;Feminino;29;6;0.;2;0;1;269.71;22/10/2019;0
354301;30/06/2019;749;Rio de Janeiro;Masculino;42;9;2,222.68;1;0;0;421.29;09/09/2019;1
354302;30/06/2019;706;Minas Gerais;Feminino;47;10;1,440.9;1;1;0;587.25;14/08/2019;1
354303;30/06/2019;728;São Paulo;Masculino;30;10;1,148.35;1;0;1;156.93;15/10/2019;0
354304;30/06/2019;636;São Paulo;Masculino;44;2;0.;2;0;0;360.06;19/10/2019;0
354305;30/06/2019;634;São Paulo;Masculino;34;3;1,450.31;1;1;1;174.25;23/10/2019;0
354306;30/06/2019;627;São Paulo;Masculino;43;8;712.4;1;0;1;532.23;23/10/2019;0
354307;30/06/2019;518;São Paulo;Masculino;59;5;1,387.72;1;0;1;516.13;23/10/2019;0
354308;30/06/2019;687;Rio de Janeiro;Feminino;29;7;936.17;1;0;1;471.05;11/10/2019;0
354309;30/06/2019;622;Rio de Janeiro;Feminino;23;8;0.;2;1;1;547.46;27/10/2019;0
354310;30/06/2019;693;Rio de Janeiro;Feminino;45;4;0.;2;1;1;110.79;06/10/2019;0
354311;30/06/2019;450;Rio de Janeiro;Masculino;25;9;742.37;2;0;1;814.43;22/10/2019;0
354312;30/06/2019;664;Minas Gerais;Feminino;49;5;1,274.22;2;1;0;453.65;21/08/2019;1
354313;30/06/2019;663;Rio de Janeiro;Feminino;28;8;612.75;2;1;0;566.89;11/10/2019;0
354314;30/06/2019;660;São Paulo;Masculino;34;8;1,064.87;2;0;1;759.43;01/10/2019;0
354315;30/06/2019;579;São Paulo;Feminino;29;10;731.95;2;1;1;538.37;24/10/2019;0
354316;30/06/2019;655;Minas Gerais;Feminino;44;6;1,464.99;1;1;0;270.22;07/08/2019;1
354317;30/06/2019;683;São Paulo;Masculino;47;1;0.;2;1;0;620.79;30/10/2019;0
354318;30/06/2019;655;São Paulo;Feminino;32;2;0.;1;1;1;296.03;12/10/2019;0
354319;30/06/2019;575;Rio de Janeiro;Feminino;30;8;0.;2;1;0;772.26;25/10/2019;0
354320;30/06/2019;574;Rio de Janeiro;Masculino;30;5;1,203.55;1;1;0;574.14;18/10/2019;0
354321;30/06/2019;795;São Paulo;Masculino;32;2;1,172.65;1;1;1;826.32;07/10/2019;0
354322;30/06/2019;776;São Paulo;Feminino;43;4;0.;2;0;1;675.57;14/10/2019;0
354323;30/06/2019;707;Rio de Janeiro;Feminino;52;7;0.;1;1;0;457.04;05/09/2019;1
354324;30/06/2019;705;Minas Gerais;Feminino;37;3;1,099.74;1;1;1;151.34;14/09/2019;1
354325;30/06/2019;678;Minas Gerais;Feminino;44;2;980.09;2;0;1;130.77;09/10/2019;0
354326;30/06/2019;663;São Paulo;Masculino;34;10;0.;1;1;1;475.35;11/10/2019;0
354327;30/06/2019;748;São Paulo;Masculino;66;8;0.;1;1;1;680.55;04/10/2019;0
354328;30/06/2019;677;Rio de Janeiro;Feminino;34;10;1,716.72;1;1;1;211.57;25/10/2019;0
354329;30/06/2019;634;Rio de Janeiro;Masculino;63;10;0.;2;1;0;128.22;26/09/2019;1
354330;30/06/2019;350;São Paulo;Feminino;60;3;0.;1;0;0;474.15;21/09/2019;1
354331;30/06/2019;727;São Paulo;Masculino;61;0;1,282.14;2;1;1;786.37;27/07/2019;1
354332;30/06/2019;773;Minas Gerais;Masculino;51;8;1,161.98;2;1;1;361.26;02/10/2019;0
354333;30/06/2019;675;São Paulo;Masculino;39;1;0.;2;1;0;638.04;05/10/2019;0
354334;30/06/2019;649;Rio de Janeiro;Feminino;36;6;866.07;1;0;0;82.6;20/10/2019;0
354335;30/06/2019;552;São Paulo;Masculino;29;10;0.;2;1;0;50.78;23/10/2019;0
354336;30/06/2019;761;Minas Gerais;Masculino;62;5;988.54;1;0;0;362.17;06/08/2019;1
354337;30/06/2019;622;São Paulo;Masculino;31;7;0.;1;1;0;147.54;23/10/2019;0
354338;30/06/2019;615;São Paulo;Masculino;59;8;0.;2;1;1;689.9;01/10/2019;0
354339;30/06/2019;681;Minas Gerais;Masculino;31;4;973.38;2;0;0;200.94;15/10/2019;0
354340;30/06/2019;768;São Paulo;Masculino;30;6;0.;2;1;1;831.06;02/10/2019;0
354341;30/06/2019;617;Rio de Janeiro;Masculino;34;9;0.;2;1;0;494.79;23/10/2019;0
354342;30/06/2019;452;São Paulo;Feminino;33;6;1,316.99;2;1;0;631.77;23/10/2019;0
354343;30/06/2019;807;Minas Gerais;Masculino;37;10;1,301.1;2;0;1;717.07;26/10/2019;0
354344;30/06/2019;567;Rio de Janeiro;Masculino;44;9;0.;2;1;0;365.32;07/10/2019;0
354345;30/06/2019;603;Rio de Janeiro;Masculino;24;1;1,651.49;2;1;0;91.08;11/10/2019;0
354346;30/06/2019;617;Rio de Janeiro;Feminino;37;9;1,017.08;1;1;0;516.11;20/10/2019;0
354347;30/06/2019;701;São Paulo;Feminino;34;3;1,055.89;1;0;1;311.23;14/10/2019;0
354348;30/06/2019;820;Minas Gerais;Masculino;39;9;1,113.37;1;1;0;69.88;15/07/2019;1
354349;30/06/2019;438;São Paulo;Masculino;60;7;783.91;1;0;1;205.94;12/10/2019;0
354350;30/06/2019;600;Rio de Janeiro;Feminino;27;6;0.;2;1;1;716.8;28/10/2019;0
354351;30/06/2019;782;São Paulo;Masculino;34;9;0.;1;1;0;762.59;18/09/2019;1
354352;30/06/2019;638;Minas Gerais;Feminino;41;9;1,443.26;1;1;0;308.25;26/07/2019;1
354353;30/06/2019;850;Minas Gerais;Masculino;27;1;1,012.78;2;1;1;109.44;13/10/2019;0
354354;30/06/2019;741;Minas Gerais;Feminino;19;8;1,087.12;2;1;0;103.57;12/10/2019;0
354355;30/06/2019;689;Rio de Janeiro;Masculino;73;1;1,085.55;1;0;1;699.87;02/10/2019;0
354356;30/06/2019;743;Minas Gerais;Feminino;35;1;1,467.81;1;1;0;788.78;25/10/2019;0
354357;30/06/2019;493;São Paulo;Feminino;36;2;0.;2;0;1;415.71;08/10/2019;0
354358;30/06/2019;416;Rio de Janeiro;Masculino;35;8;0.;1;0;0;498.8;18/10/2019;0
354359;30/06/2019;725;São Paulo;Feminino;25;9;0.;2;1;1;702.53;02/10/2019;0
354360;30/06/2019;497;São Paulo;Masculino;34;2;0.;2;1;1;346.2;25/10/2019;0
354361;30/06/2019;537;Minas Gerais;Masculino;66;8;1,032.91;2;1;1;544.44;20/10/2019;0
354362;30/06/2019;706;Rio de Janeiro;Feminino;29;1;2,094.9;1;1;1;555.28;15/07/2019;1
354363;30/06/2019;651;Rio de Janeiro;Masculino;38;2;0.;3;1;0;279.29;22/07/2019;1
354364;30/06/2019;720;São Paulo;Masculino;33;2;0.;2;0;1;587.63;17/10/2019;0
354365;30/06/2019;797;São Paulo;Masculino;45;8;0.;1;0;0;521.29;28/10/2019;0
354366;30/06/2019;543;Rio de Janeiro;Masculino;23;5;0.;2;1;0;490.97;11/10/2019;0
354367;30/06/2019;454;São Paulo;Masculino;34;4;0.;2;1;0;828.41;24/10/2019;0
354368;30/06/2019;691;São Paulo;Masculino;37;9;1,494.05;1;1;1;610.05;08/10/2019;0
354369;30/06/2019;510;São Paulo;Feminino;52;6;1,916.65;1;1;1;547.14;15/08/2019;1
354370;30/06/2019;792;Rio de Janeiro;Feminino;40;7;0.;1;1;0;590.22;06/10/2019;0
354371;30/06/2019;721;São Paulo;Masculino;41;6;1,350.71;1;1;1;268.66;14/10/2019;0
354372;30/06/2019;765;São Paulo;Masculino;41;2;0.;2;0;1;796.73;28/10/2019;0
354373;30/06/2019;850;Rio de Janeiro;Masculino;39;8;0.;2;1;1;154.54;21/10/2019;0
354374;30/06/2019;681;Minas Gerais;Masculino;38;6;1,818.04;2;1;1;239.66;21/10/2019;0
354375;30/06/2019;586;São Paulo;Feminino;60;3;470.21;2;0;1;263.51;04/09/2019;1
354376;30/06/2019;753;São Paulo;Feminino;36;7;1,285.19;1;1;1;185.7;24/07/2019;1
354377;30/06/2019;593;Minas Gerais;Feminino;38;5;1,426.58;2;0;1;563.9;16/10/2019;0
354378;30/06/2019;674;São Paulo;Feminino;21;9;1,201.5;2;1;1;141.52;15/10/2019;0
354379;30/06/2019;610;São Paulo;Feminino;35;7;819.06;1;1;1;256.76;08/10/2019;0
354380;30/06/2019;652;São Paulo;Masculino;26;3;1,379.98;2;0;1;704.12;16/10/2019;0
354381;30/06/2019;850;Minas Gerais;Feminino;26;8;1,231.26;1;1;0;310.11;28/10/2019;0
354382;30/06/2019;740;São Paulo;Feminino;51;4;0.;2;1;1;745.54;08/10/2019;0
354383;30/06/2019;637;Minas Gerais;Masculino;43;1;1,356.45;2;0;1;422.43;23/08/2019;1
354384;30/06/2019;685;Rio de Janeiro;Masculino;31;7;1,224.49;2;1;1;753.21;17/10/2019;0
354385;30/06/2019;558;Rio de Janeiro;Masculino;40;4;1,617.67;1;0;0;384.91;14/10/2019;0
354386;30/06/2019;677;São Paulo;Feminino;37;3;0.;2;1;1;159.38;28/10/2019;0
354387;30/06/2019;592;Minas Gerais;Masculino;36;10;1,231.88;1;0;1;608.8;11/10/2019;0
354388;30/06/2019;652;Minas Gerais;Masculino;36;9;1,509.57;1;0;0;301.46;30/10/2019;0
354389;30/06/2019;662;Rio de Janeiro;Feminino;42;6;1,050.21;1;1;0;201.01;12/10/2019;0
354390;30/06/2019;543;São Paulo;Masculino;64;4;0.;2;1;1;617.94;17/10/2019;0
354391;30/06/2019;675;Rio de Janeiro;Feminino;50;1;1,332.05;1;0;1;34.46;10/10/2019;0
354392;30/06/2019;643;Rio de Janeiro;Feminino;35;6;0.;2;1;1;173.12;28/10/2019;0
354393;30/06/2019;611;Minas Gerais;Feminino;49;9;1,154.89;2;1;1;577.74;25/09/2019;1
354394;30/06/2019;412;São Paulo;Masculino;29;5;0.;2;0;0;52.13;22/10/2019;0
354395;30/06/2019;638;Rio de Janeiro;Masculino;41;7;0.;2;1;0;182.87;03/10/2019;0
354396;30/06/2019;824;Rio de Janeiro;Feminino;38;3;0.;2;1;0;803.33;14/10/2019;0
354397;30/06/2019;683;São Paulo;Feminino;40;1;0.;2;0;0;315.68;22/10/2019;0
354398;30/06/2019;562;Minas Gerais;Feminino;39;6;1,305.65;1;1;0;41.06;01/08/2019;1
354399;30/06/2019;599;São Paulo;Feminino;41;2;913.29;1;1;0;482.19;28/10/2019;0
354400;30/06/2019;753;São Paulo;Masculino;35;4;0.;2;1;1;442.93;24/10/2019;0
354401;30/06/2019;594;São Paulo;Masculino;50;7;813.1;1;1;1;766.12;22/10/2019;0
354402;30/06/2019;657;São Paulo;Masculino;34;3;1,071.37;1;1;0;641.23;10/10/2019;0
354403;30/06/2019;716;Rio de Janeiro;Masculino;34;9;0.;1;1;1;277.9;28/10/2019;0
354404;30/06/2019;850;São Paulo;Masculino;43;7;0.;2;1;1;724.38;07/10/2019;0
354405;30/06/2019;664;São Paulo;Masculino;46;2;0.;1;1;1;739.26;26/08/2019;1
354406;30/06/2019;558;São Paulo;Masculino;33;0;1,084.77;1;1;1;454.57;24/08/2019;1
354407;30/06/2019;606;Minas Gerais;Masculino;40;1;1,447.58;2;1;1;694.4;21/10/2019;0
354408;30/06/2019;776;Rio de Janeiro;Masculino;33;2;0.;2;1;1;737.17;01/10/2019;0
354409;30/06/2019;557;Rio de Janeiro;Masculino;36;1;1,131.1;1;1;0;410.05;17/10/2019;0
354410;30/06/2019;614;São Paulo;Feminino;27;9;1,064.15;2;0;0;322.92;28/10/2019;0
354411;30/06/2019;620;Rio de Janeiro;Masculino;42;4;1,069.21;1;0;1;498.95;16/10/2019;0
354412;30/06/2019;695;Rio de Janeiro;Masculino;35;7;0.;2;1;0;668.28;22/10/2019;0
354413;30/06/2019;729;Minas Gerais;Feminino;39;1;1,315.13;1;1;1;807.15;21/10/2019;0
354414;30/06/2019;571;São Paulo;Feminino;53;2;0.;2;1;0;116.86;12/10/2019;0
354415;30/06/2019;457;São Paulo;Masculino;40;10;1,343.2;2;1;0;628.16;09/10/2019;0
354416;30/06/2019;559;São Paulo;Feminino;29;3;797.15;1;1;0;342.72;18/10/2019;0
354417;30/06/2019;664;São Paulo;Feminino;38;4;743.06;2;1;0;643.31;19/10/2019;0
354418;30/06/2019;500;Rio de Janeiro;Feminino;50;5;0.;4;1;1;349.44;17/09/2019;1
354419;30/06/2019;782;Minas Gerais;Masculino;42;7;1,264.28;1;1;0;165.96;08/10/2019;0
354420;30/06/2019;708;Rio de Janeiro;Masculino;38;8;996.41;1;1;0;51.79;04/10/2019;0
354421;30/06/2019;681;São Paulo;Masculino;43;3;663.39;1;1;1;78.22;08/08/2019;1
354422;30/06/2019;674;Rio de Janeiro;Feminino;39;6;0.;2;1;1;39.9;19/10/2019;0
354423;30/06/2019;697;Rio de Janeiro;Masculino;43;10;1,282.26;1;0;0;785.36;30/10/2019;0
354424;30/06/2019;774;São Paulo;Feminino;26;5;0.;2;1;1;269.65;11/10/2019;0
354425;30/06/2019;624;São Paulo;Masculino;36;6;0.;2;0;0;353.12;07/10/2019;0
354426;30/06/2019;747;Rio de Janeiro;Masculino;37;1;0.;2;0;1;752.3;09/10/2019;0
354427;30/06/2019;715;São Paulo;Feminino;32;10;0.;2;1;0;253.78;15/10/2019;0
354428;30/06/2019;808;São Paulo;Masculino;24;4;1,221.69;1;1;0;725.45;11/10/2019;0
354429;30/06/2019;678;São Paulo;Feminino;43;7;1,780.74;1;0;0;460.02;20/10/2019;0
354430;30/06/2019;813;Minas Gerais;Masculino;59;2;1,350.78;1;1;0;781.82;24/08/2019;1
354431;30/06/2019;687;Rio de Janeiro;Masculino;38;8;694.34;2;1;1;277.42;01/07/2019;1
354432;30/06/2019;832;São Paulo;Feminino;29;5;0.;2;1;0;744.91;05/10/2019;0
354433;30/06/2019;668;São Paulo;Masculino;72;2;0.;2;1;1;294.93;21/10/2019;0
354434;30/06/2019;526;Minas Gerais;Masculino;34;3;1,227.27;1;1;1;194.88;17/10/2019;0
354435;30/06/2019;457;São Paulo;Feminino;38;7;1,644.97;1;1;1;680.53;15/10/2019;0
354436;30/06/2019;649;Rio de Janeiro;Feminino;38;8;0.;1;1;0;432.34;01/10/2019;0
354437;30/06/2019;669;São Paulo;Feminino;41;0;1,502.19;2;0;0;449.33;18/10/2019;0
354438;30/06/2019;668;São Paulo;Masculino;42;8;1,875.35;1;1;1;137.09;05/08/2019;1
354439;30/06/2019;466;São Paulo;Feminino;30;3;0.;1;1;0;808.27;23/10/2019;0
354440;30/06/2019;685;São Paulo;Masculino;30;2;0.;2;1;1;587.04;29/10/2019;0
354441;30/06/2019;610;São Paulo;Masculino;34;0;1,031.08;1;0;0;523.53;11/10/2019;0
354442;30/06/2019;582;Minas Gerais;Feminino;50;6;964.87;2;1;1;84.77;02/10/2019;0
354443;30/06/2019;702;Minas Gerais;Masculino;36;9;905.6;2;1;0;726.12;22/10/2019;0
354444;30/06/2019;556;Rio de Janeiro;Masculino;46;3;1,317.65;1;1;1;452.09;05/07/2019;1
354445;30/06/2019;812;Rio de Janeiro;Feminino;24;1;924.77;1;0;0;346.86;12/10/2019;0
354446;30/06/2019;645;Minas Gerais;Masculino;47;9;1,520.77;1;1;0;507.67;22/09/2019;1
354447;30/06/2019;809;São Paulo;Masculino;43;2;0.;2;1;1;553.78;25/10/2019;0
354448;30/06/2019;560;São Paulo;Masculino;49;4;0.;1;1;1;416.98;26/07/2019;1
354449;30/06/2019;744;São Paulo;Masculino;29;1;435.04;1;1;1;497.2;17/10/2019;0
354450;30/06/2019;731;Rio de Janeiro;Feminino;39;2;0.;2;1;0;569.74;19/10/2019;0
354451;30/06/2019;471;Rio de Janeiro;Feminino;28;5;0.;2;1;1;93.15;05/10/2019;0
354452;30/06/2019;686;Minas Gerais;Feminino;38;2;935.7;3;0;0;42.24;06/09/2019;1
354453;30/06/2019;668;Rio de Janeiro;Masculino;45;4;1,024.86;2;1;1;659.91;12/10/2019;0
354454;30/06/2019;575;São Paulo;Masculino;36;1;0.;1;0;1;394.04;22/10/2019;0
354455;30/06/2019;435;Minas Gerais;Masculino;37;8;1,143.46;1;0;1;4.09;24/07/2019;1
354456;30/06/2019;743;São Paulo;Masculino;23;3;1,102.04;1;1;0;398.26;13/10/2019;0
354457;30/06/2019;580;São Paulo;Feminino;39;9;1,283.63;1;1;0;358.52;01/10/2019;0
354458;30/06/2019;599;Minas Gerais;Feminino;49;10;1,438.88;2;1;1;692.65;11/09/2019;1
354459;30/06/2019;534;Rio de Janeiro;Masculino;34;5;1,706.01;1;0;1;21.84;27/10/2019;0
354460;30/06/2019;680;São Paulo;Feminino;32;5;0.;1;1;1;627.85;28/10/2019;0
354461;30/06/2019;631;Rio de Janeiro;Feminino;46;10;0.;2;1;1;539.62;25/10/2019;0
354462;30/06/2019;485;São Paulo;Feminino;39;2;753.4;1;1;1;294.44;12/10/2019;0
354463;30/06/2019;699;São Paulo;Feminino;40;8;1,220.38;1;1;0;425.36;21/10/2019;0
354464;30/06/2019;712;São Paulo;Masculino;34;1;0.;2;1;1;812.72;01/10/2019;0
354465;30/06/2019;603;São Paulo;Masculino;51;8;1,868.26;1;1;0;390.58;22/07/2019;1
354466;30/06/2019;850;São Paulo;Masculino;40;6;1,247.88;1;1;0;273.38;08/10/2019;0
354467;30/06/2019;584;São Paulo;Feminino;41;3;0.;2;1;1;667.06;18/10/2019;0
354468;30/06/2019;604;São Paulo;Feminino;71;2;0.;2;1;1;206.28;16/10/2019;0
354469;30/06/2019;586;São Paulo;Masculino;51;2;1,385.54;1;1;1;385.03;06/10/2019;0
354470;30/06/2019;467;Rio de Janeiro;Masculino;39;5;0.;2;1;1;30.9;25/10/2019;0
354471;30/06/2019;520;São Paulo;Masculino;35;9;1,053.88;1;1;1;104.41;12/10/2019;0
354472;30/06/2019;683;Rio de Janeiro;Masculino;40;4;950.53;1;1;1;486.74;30/08/2019;1
354473;30/06/2019;557;São Paulo;Masculino;36;3;0.;1;0;1;600.33;03/10/2019;0
354474;30/06/2019;613;Rio de Janeiro;Feminino;32;0;0.;2;0;1;527.82;09/10/2019;0
354475;30/06/2019;786;São Paulo;Masculino;34;3;1,373.62;1;0;0;765.34;03/10/2019;0
354476;30/06/2019;593;Rio de Janeiro;Masculino;32;10;1,585.37;1;1;0;695.21;07/10/2019;0
354477;30/06/2019;670;Rio de Janeiro;Feminino;29;9;0.;2;1;0;114.;28/10/2019;0
354478;30/06/2019;657;Minas Gerais;Feminino;48;5;1,435.96;1;0;0;422.14;07/08/2019;1
354479;30/06/2019;718;Minas Gerais;Masculino;32;9;1,699.47;2;1;1;116.58;09/10/2019;0
354480;30/06/2019;623;São Paulo;Feminino;24;7;1,481.68;2;1;1;456.13;19/10/2019;0
354481;30/06/2019;496;São Paulo;Masculino;31;5;0.;2;1;0;390.47;06/10/2019;0
354482;30/06/2019;429;São Paulo;Feminino;39;6;480.24;1;1;0;311.96;01/10/2019;0
354483;30/06/2019;606;São Paulo;Masculino;36;1;1,556.55;1;1;1;801.61;26/08/2019;1
354484;30/06/2019;499;São Paulo;Feminino;46;6;0.;2;1;0;306.07;06/10/2019;0
354485;30/06/2019;642;São Paulo;Masculino;62;7;0.;2;1;1;254.67;16/10/2019;0
354486;30/06/2019;641;São Paulo;Feminino;52;4;0.;1;1;0;379.02;16/07/2019;1
354487;30/06/2019;673;São Paulo;Masculino;32;8;1,212.41;1;1;0;487.37;30/10/2019;0
354488;30/06/2019;570;São Paulo;Feminino;36;3;0.;2;1;0;383.83;02/10/2019;0
354489;30/06/2019;472;São Paulo;Feminino;37;1;0.;2;1;1;201.49;20/10/2019;0
354490;30/06/2019;550;Minas Gerais;Masculino;35;9;1,298.48;2;1;0;822.19;28/10/2019;0
354491;30/06/2019;625;Minas Gerais;Feminino;55;8;1,187.73;4;0;0;566.06;09/08/2019;1
354492;30/06/2019;516;São Paulo;Masculino;46;2;0.;2;1;1;704.68;05/10/2019;0
354493;30/06/2019;682;Minas Gerais;Masculino;32;2;1,051.64;2;1;1;684.04;24/10/2019;0
354494;30/06/2019;620;São Paulo;Masculino;28;8;0.;2;1;1;832.96;28/10/2019;0
354495;30/06/2019;626;São Paulo;Feminino;39;0;0.;2;1;1;347.06;29/10/2019;0
354496;30/06/2019;623;São Paulo;Feminino;29;1;0.;2;0;0;164.09;13/10/2019;0
354497;30/06/2019;569;São Paulo;Feminino;35;4;939.35;1;1;0;769.78;04/10/2019;0
354498;30/06/2019;724;São Paulo;Feminino;69;5;1,178.67;1;1;1;259.5;07/10/2019;0
354499;30/06/2019;678;São Paulo;Feminino;55;5;0.;1;0;1;819.98;10/07/2019;1
354500;30/06/2019;713;Rio de Janeiro;Feminino;26;4;1,228.57;2;1;0;602.84;23/07/2019;1
354501;30/06/2019;631;São Paulo;Masculino;32;10;0.;2;0;1;818.09;24/10/2019;0
354502;30/06/2019;846;São Paulo;Feminino;37;6;1,271.04;1;1;1;172.99;10/10/2019;0
354503;30/06/2019;660;São Paulo;Feminino;43;1;0.;1;0;1;466.78;07/09/2019;1
354504;30/06/2019;567;São Paulo;Masculino;54;9;964.03;1;0;0;216.81;27/09/2019;1
354505;30/06/2019;731;São Paulo;Masculino;31;1;1,325.12;1;1;1;772.78;04/10/2019;0
354506;30/06/2019;693;Rio de Janeiro;Masculino;47;8;1,076.05;1;1;1;333.96;09/10/2019;0
354507;30/06/2019;772;São Paulo;Masculino;34;9;0.;2;1;0;712.42;09/10/2019;0
354508;30/06/2019;657;São Paulo;Masculino;38;7;0.;2;1;0;774.28;06/10/2019;0
354509;30/06/2019;774;Minas Gerais;Masculino;34;4;1,208.75;2;0;1;472.53;13/10/2019;0
354510;30/06/2019;667;São Paulo;Feminino;37;9;717.87;2;1;1;282.23;25/10/2019;0
354511;30/06/2019;516;São Paulo;Feminino;37;8;1,131.43;1;0;0;14.01;07/10/2019;0
354512;30/06/2019;551;Rio de Janeiro;Masculino;49;1;1,507.78;2;1;1;565.66;08/10/2019;0
